TCID,ChEBI_ID_desc
1.B.62.1.7,CHEBI25367;molecule
1.C.136.1.1,CHEBI24870;ion
1.I.1.1.5,CHEBI14911;proteinCHEBI8755;(ribonucleotide)n+m
3.A.1.107.1,CHEBI30413;hemeCHEBI5651;ferroheme b
3.D.2.2.1,CHEBI5584;hydron
1.B.20.4.1,CHEBI8526;protein polypeptide chain
1.G.12.2.4,CHEBI25367;molecule
2.A.41.1.1,CHEBI5584;hydronCHEBI7647;nucleoside
2.A.29.11.4,CHEBI2342;ADPCHEBI2359;ATP
2.A.1.4.5,CHEBI4170;D-glucopyranose 6-phosphateCHEBI17719;beta-D-glucose 6-phosphate
9.A.8.1.6,CHEBI29035;manganese(2+)
2.A.1.1.113,CHEBI25212;metabolite
2.A.55.1.1,CHEBI3290;cadmium(2+)CHEBI23337;cobalt(2+)CHEBI23380;copper(2+)CHEBI34754;iron(2+)CHEBI29035;manganese(2+)CHEBI25517;nickel(2+)CHEBI10113;zinc(2+)
1.C.33.1.9,CHEBI22563;anion
1.B.25.1.8,CHEBI22563;anionCHEBI17120;hexanoateCHEBI25646;octanoateCHEBI16150;benzoateCHEBI3393;carbenicillinCHEBI46477;methyl vanillateCHEBI262350;4-nitrobenzoic acidCHEBI9474;tetracyclineCHEBI29470;2-(Biaryl)carbapenems
1.A.5.2.2,CHEBI3473;cation
1.B.25.1.18,CHEBI25367;molecule
2.A.1.7.27,CHEBI9175;sodium(1+)CHEBI4167;D-glucopyranose
2.A.4.1.3,CHEBI3290;cadmium(2+)CHEBI10113;zinc(2+)CHEBI8345;potassium(1+)CHEBI5584;hydron
1.B.30.1.2,CHEBI25367;molecule
2.A.60.1.10,"CHEBI9722;3,3',5-triiodo-L-thyronineCHEBI30660;thyroxineCHEBI3558;cerivastatinCHEBI9753;troglitazone"
2.A.28.2.5,CHEBI9175;sodium(1+)
9.A.14.1.12,CHEBI5584;hydron
1.A.23.4.19,CHEBI24870;ion
1.A.8.9.8,CHEBI5448;glycerol
1.A.98.1.2,CHEBI8345;potassium(1+)
9.B.31.1.1,CHEBI10648;sn-glycerol 3-phosphate
2.A.7.9.3,CHEBI8147;phosphoenolpyruvateCHEBI7793;phosphate(3-)CHEBI5446;glyceraldehyde 3-phosphate
3.A.1.2.20,CHEBI10085;xyloseCHEBI5418;glucose
1.A.16.2.5,CHEBI7585;nitrite
1.C.39.11.3,CHEBI25367;molecule
2.A.66.1.15,CHEBI5584;hydronCHEBI641;N-methyl-4-phenylpyridiniumCHEBI35026;triethylamineCHEBI2639;amilorideCHEBI3699;cimetidineCHEBI8719;quinidineCHEBI5881;imipramine
1.A.2.1.18,CHEBI8345;potassium(1+)
1.C.39.4.2,CHEBI25367;molecule
2.A.1.2.41,CHEBI9474;tetracyclineCHEBI27902;tetracycline
2.A.6.2.16,CHEBI3603;chloramphenicolCHEBI15368;acroleinCHEBI87211;fluoroquinolone antibiotic
2.A.1.1.117,CHEBI5418;glucose
2.A.43.2.8,CHEBI8283;polar amino acid
3.A.1.201.29,CHEBI81070;Isobutylshikonin
2.A.56.4.1,CHEBI6495;lipoprotein
1.A.10.1.15,CHEBI24870;ion
5.A.1.6.2,CHEBI10545;electron
3.E.1.2.2,CHEBI3731;chlorideCHEBI3178;bromideCHEBI5946;iodideCHEBI7580;nitric acid
9.A.47.2.2,CHEBI36080;protein
3.A.1.1.50,CHEBI10646;choline alfoscerate
4.A.1.1.18,CHEBI5418;glucose
2.A.88.3.1,CHEBI9530;thiamine(1+)
9.A.9.1.1,CHEBI34754;iron(2+)CHEBI34755;iron(3+)
1.A.72.3.3,CHEBI5714;mercury(2+)
2.A.36.1.15,CHEBI9175;sodium(1+)CHEBI5584;hydron
1.B.14.2.12,CHEBI2786;Apotransferrin
1.A.43.3.2,CHEBI17051;fluoride
2.A.6.6.16,CHEBI3659;cholesterolCHEBI37616;25-hydroxycholesterolCHEBI9266;sterol
1.A.1.24.3,CHEBI8345;potassium(1+)
2.A.66.12.6,CHEBI8322;polysaccharide
2.A.49.2.5,CHEBI3731;chlorideCHEBI3178;bromideCHEBI5946;iodideCHEBI82431;Cyclamate
2.A.1.10.1,CHEBI4053;cytidineCHEBI2472;adenosineCHEBI5564;guanosineCHEBI9579;thymidineCHEBI5927;inosine
3.A.1.25.2,CHEBI3108;biotin
2.A.40.6.7,"CHEBI8639;7H-purineCHEBI5563;guanineCHEBI9580;thymineCHEBI9885;7,9-dihydro-1H-purine-2,6,8(3H)-trioneCHEBI5841;hypoxanthineCHEBI10059;9H-xanthine"
2.A.1.1.12,CHEBI5418;glucose
3.A.1.8.5,CHEBI6967;molybdate
1.B.6.3.3,CHEBI25367;molecule
2.A.1.8.11,CHEBI7585;nitriteCHEBI71263;nitrate
8.A.192.2.4,CHEBI14911;protein
1.C.39.3.4,CHEBI25367;molecule
5.A.3.3.3,CHEBI10545;electron
1.C.111.1.2,CHEBI25367;molecule
9.B.102.1.12,CHEBI9350;polysulfur
1.B.36.1.1,CHEBI25367;molecule
2.A.53.3.12,CHEBI5589;hydrogencarbonate
8.A.104.1.11,CHEBI14911;protein
1.B.57.2.1,CHEBI25367;molecule
1.B.19.1.3,CHEBI23008;carbohydrate
2.A.37.1.2,CHEBI8345;potassium(1+)
2.A.5.1.16,CHEBI27365;zinc ion
2.A.19.10.1,CHEBI3308;calcium(2+)CHEBI3473;cation
1.C.12.1.13,CHEBI25367;molecule
1.C.29.1.1,CHEBI8345;potassium(1+)CHEBI5584;hydronCHEBI3473;cation
3.A.3.32.3,CHEBI25213;metal cation
1.B.15.1.2,CHEBI9840;UDP-sugar
1.H.2.2.1,CHEBI25367;molecule
1.A.1.2.28,CHEBI29103;potassium(1+)
2.A.1.19.16,CHEBI25696;organic anionCHEBI22587;antiviral agent
1.A.52.3.1,CHEBI3308;calcium(2+)
1.A.94.1.2,CHEBI25367;molecule
2.A.4.8.3,CHEBI10113;zinc(2+)
2.A.4.7.5,CHEBI3290;cadmium(2+)CHEBI10113;zinc(2+)
1.B.6.1.16,CHEBI25367;molecule
2.A.21.3.7,CHEBI45744;N-acetyl-beta-neuraminic acid
9.A.38.1.1,CHEBI48081;bacteriocinCHEBI7961;penicillinCHEBI9474;tetracyclineCHEBI29697;triclosan
2.A.60.1.20,CHEBI63827;bromosulfophthalein sodiumCHEBI29987;glutamate(2-)CHEBI4871;estrone 3-sulfateCHEBI1724;dehydroepiandrosterone sulfateCHEBI2910;atorvastatin
3.A.6.2.1,CHEBI36080;protein
2.A.55.2.2,CHEBI3290;cadmium(2+)CHEBI23337;cobalt(2+)CHEBI34754;iron(2+)CHEBI5584;hydron
4.A.5.1.1,CHEBI5251;galactitol
2.A.29.12.7,CHEBI10489;dADPCHEBI2342;ADPCHEBI3771;coenzyme A
1.B.7.1.4,CHEBI25367;molecule
2.A.1.25.6,CHEBI25906;peptide
2.A.1.10.4,CHEBI8844;ribonucleoside
2.A.69.1.3,CHEBI22676;auxin
1.A.11.2.1,CHEBI7434;ammoniaCHEBI6864;methylamine
1.C.38.1.8,CHEBI25367;molecule
1.C.17.1.3,CHEBI5585;waterCHEBI25367;moleculeCHEBI53369;polyelectrolyte macromolecule
1.B.8.2.6,CHEBI25367;molecule
3.A.27.1.1,CHEBI36080;protein
1.C.1.1.4,CHEBI24870;ion
2.A.1.19.18,CHEBI17968;butyrateCHEBI9263;steroid
1.A.21.1.1,CHEBI25367;molecule
1.C.113.1.2,CHEBI25367;molecule
2.A.88.3.2,CHEBI15797;1-(4-amino-2-methylpyrimidin-5-ylmethyl)-3-(2-hydroxyethyl)-2-methylpyridinium bromideCHEBI9533;thiamine(1+) monophosphateCHEBI9532;thiamine(1+) diphosphateCHEBI9530;thiamine(1+)
9.A.40.1.1,CHEBI25367;molecule
1.A.72.3.2,CHEBI5714;mercury(2+)
2.A.53.3.5,CHEBI9335;sulfate
9.B.68.1.1,CHEBI9478;tetraethylammoniumCHEBI59134;p-aminohippuric acid
3.D.1.8.2,CHEBI24636;proton
1.A.11.2.15,CHEBI22534;ammoniumCHEBI16134;ammonia
3.A.3.5.41,CHEBI23379;copper(1+)
2.A.1.66.1,CHEBI24163;galactosideCHEBI5256;galactose
3.A.1.26.5,CHEBI9530;thiamine(1+)
2.A.27.1.5,CHEBI29987;glutamate(2-)
1.A.2.2.4,CHEBI8345;potassium(1+)
1.H.1.1.6,CHEBI3731;chloride
9.B.14.3.8,CHEBI5651;ferroheme b
3.A.3.30.3,CHEBI3473;cation
2.A.49.6.4,CHEBI3731;chlorideCHEBI5584;hydron
1.A.31.1.7,CHEBI3308;calcium(2+)CHEBI8150;phospholipid
2.A.4.3.13,CHEBI23337;cobalt(2+)CHEBI34754;iron(2+)CHEBI10113;zinc(2+)
1.C.3.4.4,CHEBI25367;molecule
1.A.1.11.9,CHEBI3308;calcium(2+)
3.A.1.122.11,CHEBI24493;hemin
3.A.1.9.3,CHEBI29197;phosphite(3-)
1.B.14.10.3,CHEBI25367;molecule
9.B.297.3.2,CHEBI14911;protein
3.A.3.27.4,CHEBI23380;copper(2+)
2.A.85.7.1,CHEBI5199;Fusaric acid
1.B.9.4.5,CHEBI33658;arene
1.A.9.1.5,CHEBI24870;ion
2.A.27.2.1,CHEBI9175;sodium(1+)CHEBI29987;glutamate(2-)
2.A.18.2.6,CHEBI25094;lysineCHEBI5733;histidine
1.A.1.29.7,CHEBI29103;potassium(1+)
3.A.10.1.17,CHEBI5584;hydron
1.C.39.3.2,CHEBI25367;molecule
1.B.59.1.13,CHEBI25367;molecule
2.A.6.3.10,CHEBI4883;ethidium bromideCHEBI8984;sodium dodecyl sulfateCHEBI23614;deoxycholateCHEBI2683;ampicillinCHEBI29697;triclosanCHEBI36420;acridineCHEBI3565;Cetrimide
1.B.14.2.16,CHEBI2784;ApoferritinCHEBI5974;iron atom
9.B.20.1.1,CHEBI6635;magnesium(2+)
2.A.108.2.11,CHEBI25213;metal cation
1.A.98.1.1,CHEBI8345;potassium(1+)
1.C.52.1.29,CHEBI24870;ion
1.B.35.1.6,CHEBI25367;molecule
1.A.77.2.12,CHEBI3473;cation
3.A.12.1.5,CHEBI4291;deoxyribonucleic acid
2.A.1.21.7,CHEBI84711;staphyloferrin ACHEBI25106;macrolide
9.B.163.1.4,CHEBI25367;molecule
1.A.1.2.25,CHEBI49685;potassium(1+)
1.A.9.8.2,CHEBI24870;ion
2.A.1.1.152,CHEBI24848;inositol
2.A.4.4.4,CHEBI10113;zinc(2+)
2.A.1.30.3,CHEBI4799;enterobactin
2.A.29.3.3,CHEBI23689;dicarboxylic acid dianionCHEBI29987;glutamate(2-)CHEBI16452;oxaloacetate(2-)CHEBI15595;malate(2-)CHEBI29995;aspartate(2-)CHEBI58090;L-cysteate(1-)CHEBI61085;3-sulfino-L-alanine(1-)CHEBI18367;phosphate(3-)CHEBI16189;sulfateCHEBI16094;thiosulfate(2-)CHEBI7814;2-oxaloglutaric acid
1.G.2.1.6,CHEBI25367;molecule
1.A.24.1.12,CHEBI25367;molecule
2.A.35.1.6,CHEBI9175;sodium(1+)CHEBI5584;hydron
1.A.1.17.2,CHEBI8345;potassium(1+)
2.A.1.49.1,CHEBI37550;sphingosine 1-phosphate
1.A.10.1.19,CHEBI3308;calcium(2+)CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)CHEBI36915;inorganic cation
2.A.36.6.6,CHEBI9175;sodium(1+)CHEBI5584;hydron
2.A.3.8.2,CHEBI2642;alpha-amino acid
2.A.17.3.26,CHEBI7556;nicotinamide
2.A.22.6.7,CHEBI9175;sodium(1+)
2.A.1.13.27,CHEBI24279;glucosinolateCHEBI24927;isothiocyanate
1.A.1.5.3,CHEBI23058;cationCHEBI36915;inorganic cation
1.B.25.1.34,CHEBI25367;molecule
1.C.137.3.3,CHEBI25367;molecule
1.A.7.1.6,CHEBI3308;calcium(2+)
2.A.3.10.2,CHEBI8301;polyamine macromoleculeCHEBI10343;beta-alanineCHEBI20318;gamma-aminobutyric acid
3.A.1.14.4,CHEBI61345;chrysobactin
3.A.1.122.16,CHEBI25106;macrolide
1.B.14.8.4,CHEBI9530;thiamine(1+)
1.A.12.1.4,CHEBI3731;chloride
1.A.4.3.3,CHEBI3308;calcium(2+)
1.A.56.1.17,CHEBI49551;copper(1+)
3.A.1.1.25,"CHEBI10202;alpha,alpha-trehaloseCHEBI6668;maltoseCHEBI9314;sucroseCHEBI7893;6-O-alpha-D-glucopyranosyl-D-fructofuranose"
1.B.6.2.6,CHEBI25367;molecule
3.A.1.106.7,CHEBI4799;enterobactin
1.B.33.3.3,CHEBI8526;protein polypeptide chain
1.C.35.3.2,CHEBI25367;molecule
3.A.1.15.2,CHEBI29035;manganese(2+)CHEBI10113;zinc(2+)
1.B.22.4.3,CHEBI8526;protein polypeptide chain
3.A.1.25.8,CHEBI136521;roseoflavin(1-)CHEBI4960;FMNCHEBI4956;FADCHEBI8843;riboflavin
1.C.120.1.2,CHEBI25367;molecule
1.A.6.3.1,CHEBI24870;ion
3.A.1.1.1,CHEBI17593;maltooligosaccharideCHEBI6668;maltose
2.A.23.2.3,CHEBI30143;lithium(1+)CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)CHEBI29987;glutamate(2-)CHEBI29995;aspartate(2-)CHEBI4050;cysteine
2.A.47.1.17,CHEBI9175;sodium(1+)CHEBI50744;citrate saltCHEBI23688;dicarboxylic acid dianion
2.A.3.7.7,CHEBI2514;agmatineCHEBI8650;putrescine
2.A.22.6.8,CHEBI3731;chlorideCHEBI9175;sodium(1+)CHEBI2642;alpha-amino acid
3.A.1.4.4,CHEBI9888;urea
1.C.47.1.9,CHEBI24870;ionCHEBI25367;molecule
1.E.53.1.3,CHEBI24870;ionCHEBI2359;ATP
1.A.65.1.4,CHEBI25367;molecule
2.A.1.3.14,"CHEBI383703;3,6-diamino-10-methylacridinium chlorideCHEBI90405;pyronin BCHEBI4883;ethidium bromideCHEBI5584;hydronCHEBI44107;malachite green cationCHEBI3056;Benzyl viologen"
1.A.33.1.5,CHEBI24870;ion
2.A.3.3.10,CHEBI18019;L-lysineCHEBI2643;arginineCHEBI5733;histidine
5.A.3.10.1,CHEBI10545;electron
2.A.20.3.4,CHEBI7793;phosphate(3-)
1.A.8.9.9,CHEBI5585;waterCHEBI5448;glycerol
1.C.24.1.3,CHEBI5585;waterCHEBI25367;moleculeCHEBI53369;polyelectrolyte macromolecule
2.A.113.2.1,CHEBI25517;nickel(2+)
3.A.1.2.9,CHEBI45460;alpha-L-rhamnopyranose
2.A.16.3.3,CHEBI71263;nitrateCHEBI9344;sulfurous acid
1.B.1.3.1,CHEBI25367;molecule
1.H.1.4.6,CHEBI3308;calcium(2+)
1.B.65.1.4,CHEBI25367;molecule
2.A.102.4.13,CHEBI13704;acetate
3.D.3.2.1,CHEBI5584;hydron
1.G.7.1.1,CHEBI25367;molecule
1.C.60.1.1,CHEBI25367;molecule
2.A.102.2.6,CHEBI9344;sulfurous acid
1.C.59.3.3,CHEBI25367;molecule
2.A.6.2.1,"CHEBI8829;rhodamine 6GCHEBI383703;3,6-diamino-10-methylacridinium chlorideCHEBI23614;deoxycholateCHEBI2496;doxorubicinCHEBI42478;ethidium"
2.A.3.1.18,CHEBI25094;lysine
1.A.9.1.7,CHEBI23058;cation
1.A.77.3.45,CHEBI3473;cation
1.B.61.1.2,CHEBI25367;molecule
1.H.1.4.1,CHEBI24870;ion
3.A.3.10.6,CHEBI29035;manganese(2+)
3.A.3.3.5,CHEBI5584;hydron
2.A.21.5.7,CHEBI5946;iodideCHEBI9175;sodium(1+)CHEBI14739;pantothenateCHEBI3108;biotinCHEBI17460;lipoamideCHEBI33229;vitamin
1.A.78.2.9,CHEBI29103;potassium(1+)
9.A.59.1.2,CHEBI25367;molecule
3.A.3.8.9,CHEBI8150;phospholipid
2.A.105.1.13,CHEBI15361;pyruvate
2.A.22.3.7,CHEBI5914;indole-3-butyric acid
2.A.17.3.20,CHEBI24279;glucosinolate
3.A.1.107.3,CHEBI5651;ferroheme b
2.A.7.3.65,CHEBI8843;riboflavin
3.A.1.201.2,CHEBI36277;bile acid saltCHEBI36255;bile acid glycine conjugateCHEBI23219;bile acid taurine conjugateCHEBI3098;bile acid
9.B.161.1.2,CHEBI25367;molecule
2.A.1.31.8,CHEBI25517;nickel(2+)
3.A.4.1.1,CHEBI75861;arsenopyrite
1.A.1.4.3,CHEBI8345;potassium(1+)
2.A.88.8.1,CHEBI64299;queuosine residue
1.A.77.3.15,CHEBI3473;cation
2.A.3.8.32,CHEBI2642;alpha-amino acid
2.A.18.2.1,CHEBI2642;alpha-amino acid
2.A.11.1.4,CHEBI34552;barium(2+)CHEBI49807;lead(2+)CHEBI3308;calcium(2+)CHEBI34755;iron(3+)CHEBI5584;hydron
2.A.19.2.6,CHEBI3308;calcium(2+)CHEBI9175;sodium(1+)CHEBI5584;hydron
1.C.12.1.8,CHEBI25367;molecule
8.A.105.1.1,CHEBI34754;iron(2+)
4.A.6.1.29,CHEBI5417;glucosamineCHEBI28009;N-acetyl-beta-D-glucosamineCHEBI63153;N-acetyl-D-mannosamineCHEBI5418;glucoseCHEBI4208;D-mannopyranoseCHEBI5172;fructose
2.A.1.1.56,CHEBI9840;UDP-sugarCHEBI73918;3-O-methyl-D-glucoseCHEBI10085;xyloseCHEBI5418;glucoseCHEBI5256;galactoseCHEBI14575;mannoseCHEBI5172;fructoseCHEBI8850;ribulose
1.G.16.1.3,CHEBI25367;molecule
2.A.1.3.30,CHEBI6472;lincomycin
3.D.7.1.2,CHEBI10545;electron
2.A.1.2.7,"CHEBI383703;3,6-diamino-10-methylacridinium chlorideCHEBI6207;L-cysteineCHEBI9337;sulfathiazoleCHEBI42503;fosfomycinCHEBI9474;tetracyclineCHEBI3091;bicozamycin"
1.A.26.3.1,CHEBI6635;magnesium(2+)
4.D.3.1.11,CHEBI8322;polysaccharide
2.A.4.4.1,CHEBI10113;zinc(2+)
3.A.1.106.13,CHEBI7990;peptideCHEBI16670;peptide
3.A.1.106.15,CHEBI6486;lipid
1.A.1.14.5,CHEBI9175;sodium(1+)
2.A.1.3.25,CHEBI2448;actinorhodin
2.A.111.1.3,CHEBI24636;protonCHEBI26708;sodium atom
1.B.16.2.6,CHEBI7793;phosphate(3-)
1.A.8.8.8,CHEBI5585;water
9.A.78.1.1,CHEBI3308;calcium(2+)CHEBI8132;phosphoinositide
1.A.43.1.4,CHEBI17051;fluorideCHEBI41334;(R)-camphor
8.A.27.1.9,CHEBI10113;zinc(2+)
2.A.21.6.5,CHEBI9175;sodium(1+)
1.B.14.1.30,CHEBI84734;Fe(III)-complexed siderophore
1.A.1.28.6,CHEBI8345;potassium(1+)
9.B.28.1.4,CHEBI6668;maltose
2.A.2.3.6,CHEBI3522;cellobiose
3.A.3.1.5,CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)
1.B.66.1.1,CHEBI25367;molecule
2.A.36.1.3,CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)CHEBI5584;hydron
3.A.1.208.27,CHEBI6078;ivermectinCHEBI23888;drug
2.A.1.7.1,CHEBI5584;hydronCHEBI2181;L-fucopyranose
3.A.1.2.26,CHEBI10085;xylose
3.A.1.2.19,CHEBI10410;beta-D-ribopyranose
3.A.1.101.1,"CHEBI61650;[3)-beta-D-galactopyranuronosyl-(1-3)-2-acetamido-4-amino-2,4,6-trideoxy-alpha-D-glucopyranosyl-(1-4)-beta-D-galactopyranurosyl-(1-]n"
2.A.66.1.53,CHEBI50744;citrate salt
2.A.4.1.4,CHEBI3290;cadmium(2+)CHEBI10113;zinc(2+)CHEBI5584;hydron
2.A.35.2.2,CHEBI25094;lysine
1.B.4.2.18,CHEBI25367;molecule
1.A.11.2.14,CHEBI35274;ammonium ion
1.A.23.4.1,CHEBI24870;ion
3.E.1.1.7,CHEBI5584;hydron
9.B.62.2.5,CHEBI23380;copper(2+)
3.A.3.9.6,CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)
3.A.16.1.1,CHEBI36080;protein
1.B.30.2.1,CHEBI25367;molecule
1.B.25.1.16,CHEBI25367;molecule
1.C.52.1.10,CHEBI24870;ion
1.B.14.10.2,CHEBI25367;molecule
1.B.18.3.3,CHEBI24403;glycosyl group
1.B.80.1.2,CHEBI25367;molecule
1.A.3.2.17,CHEBI3308;calcium(2+)
3.A.3.5.40,CHEBI29036;copper(2+)
3.A.16.1.3,CHEBI36080;protein
1.A.1.4.10,CHEBI8345;potassium(1+)
1.B.4.2.7,CHEBI25367;molecule
9.B.163.1.6,CHEBI25367;molecule
3.A.1.15.16,CHEBI34754;iron(2+)CHEBI29035;manganese(2+)CHEBI10113;zinc(2+)
3.A.1.15.5,CHEBI10113;zinc(2+)
1.A.3.2.4,CHEBI3308;calcium(2+)
1.C.32.1.2,CHEBI25367;molecule
1.B.163.1.9,CHEBI25054;lipidCHEBI60486;trehalose monomycolate
2.A.1.7.23,CHEBI5418;glucose
2.A.35.1.8,CHEBI6271;L-methionine
1.B.62.1.2,CHEBI25367;molecule
5.B.1.1.4,CHEBI10545;electron
1.A.4.4.1,CHEBI3308;calcium(2+)CHEBI36915;inorganic cation
2.A.66.1.45,CHEBI23888;drug
3.A.1.11.8,CHEBI9218;spermidineCHEBI9219;spermine
1.B.28.1.1,CHEBI25367;molecule
1.C.12.2.1,CHEBI25367;molecule
9.B.62.1.3,CHEBI23380;copper(2+)
1.B.17.2.2,CHEBI3290;cadmium(2+)CHEBI23337;cobalt(2+)CHEBI10113;zinc(2+)
1.B.15.1.4,CHEBI25367;molecule
2.A.9.3.3,CHEBI8526;protein polypeptide chain
2.A.29.5.1,CHEBI34754;iron(2+)
1.A.54.3.3,CHEBI3473;cation
2.A.69.3.4,CHEBI38083;malonate ester
2.A.36.1.8,CHEBI9175;sodium(1+)CHEBI5584;hydron
3.A.1.205.16,CHEBI83164;non-polar lipid
1.A.5.4.1,CHEBI3473;cation
2.A.95.1.8,CHEBI22582;antimicrobial agent
1.C.81.1.3,CHEBI25367;molecule
3.A.1.203.2,CHEBI33184;long-chain fatty acyl-CoA
2.A.29.7.1,CHEBI5584;hydronCHEBI50744;citrate saltCHEBI15595;malate(2-)CHEBI30031;succinate(2-)CHEBI8147;phosphoenolpyruvateCHEBI16383;cis-aconitate(3-)CHEBI16087;isocitrate(3-)
1.B.70.1.10,CHEBI25367;molecule
3.A.1.106.1,CHEBI8150;phospholipidCHEBI25051;lipid AsCHEBI6494;lipopolysaccharideCHEBI23888;drug
2.A.40.7.1,CHEBI2470;adenineCHEBI5563;guanineCHEBI5841;hypoxanthine
1.C.45.2.2,CHEBI25367;molecule
2.A.1.2.116,CHEBI3603;chloramphenicolCHEBI23888;drug
1.A.9.7.1,CHEBI3473;cation
9.B.88.1.2,CHEBI9089;selane
5.B.1.2.11,CHEBI7423;NADH
1.M.1.4.3,CHEBI25367;molecule
1.C.112.1.1,CHEBI24870;ion
2.A.114.1.1,CHEBI15361;pyruvateCHEBI25906;peptide
5.B.2.2.4,CHEBI10545;electron
2.A.53.3.3,CHEBI9175;sodium(1+)CHEBI5589;hydrogencarbonate
1.A.30.2.11,CHEBI24636;proton
2.A.6.6.11,CHEBI10545;electron
1.C.2.1.4,CHEBI25367;molecule
1.C.52.1.25,CHEBI24870;ion
3.A.1.1.37,CHEBI22601;arabinoside
1.B.34.3.2,CHEBI25367;molecule
2.A.5.3.8,CHEBI10113;zinc(2+)
3.A.1.203.4,CHEBI3139;bleomycin A2
3.A.1.5.8,CHEBI17593;maltooligosaccharideCHEBI6668;maltose
1.B.22.5.1,CHEBI8526;protein polypeptide chain
2.A.30.1.18,CHEBI3731;chlorideCHEBI32588;potassium chlorideCHEBI29103;potassium(1+)
1.A.2.1.10,CHEBI8345;potassium(1+)
1.A.77.2.10,CHEBI3473;cation
1.C.33.1.3,CHEBI25367;molecule
2.A.47.2.2,CHEBI7793;phosphate(3-)CHEBI9090;selenite(2-)
2.A.88.6.1,CHEBI64299;queuosine residue
1.B.56.3.2,CHEBI25367;molecule
2.A.7.4.6,CHEBI6175;L-alpha-amino acid
2.A.49.2.4,CHEBI3731;chlorideCHEBI3178;bromideCHEBI5946;iodideCHEBI7580;nitric acid
3.E.1.4.5,CHEBI5584;hydron
1.A.17.1.10,CHEBI3731;chloride
1.A.46.1.5,CHEBI3731;chloride
1.C.74.1.1,CHEBI24870;ionCHEBI25367;molecule
2.A.108.1.6,CHEBI34754;iron(2+)
1.M.1.3.8,CHEBI25367;molecule
3.A.1.208.35,CHEBI34631;chlorpyrifosCHEBI5870;imidacloprid
2.A.2.4.3,CHEBI5584;hydronCHEBI9314;sucrose
1.B.67.1.4,CHEBI25367;molecule
1.A.2.1.7,CHEBI8345;potassium(1+)
2.A.1.14.13,CHEBI3731;chlorideCHEBI29987;glutamate(2-)CHEBI7793;phosphate(3-)
3.A.1.6.7,CHEBI9335;sulfate
9.A.40.3.1,CHEBI6635;magnesium(2+)
2.A.2.7.2,CHEBI26130;biological pigment
3.A.1.204.7,CHEBI3343;camptothecinCHEBI23888;drug
2.A.29.23.9,CHEBI7793;phosphate(3-)CHEBI9335;sulfateCHEBI2486;5'-adenylyl sulfateCHEBI1353;3'-phospho-5'-adenylyl sulfate
1.C.1.2.1,CHEBI24870;ion
1.B.31.1.1,CHEBI23058;cationCHEBI25906;peptide
2.A.29.14.3,CHEBI5584;hydronCHEBI29987;glutamate(2-)
1.B.25.1.14,CHEBI15748;D-glucuronateCHEBI16150;benzoateCHEBI46477;methyl vanillate
2.A.3.2.3,CHEBI7784;ornithineCHEBI2643;arginine
2.A.102.4.7,CHEBI9344;sulfurous acid
1.A.79.1.8,CHEBI67208;double-stranded RNA
2.A.16.2.2,CHEBI15595;malate(2-)
9.A.43.1.9,CHEBI3290;cadmium(2+)
2.A.36.1.13,CHEBI9175;sodium(1+)CHEBI5584;hydron
1.A.67.3.1,CHEBI6635;magnesium(2+)
9.A.8.1.18,CHEBI34754;iron(2+)
3.A.1.14.3,CHEBI28163;iron(III) hydroxamateCHEBI77879;elaiophylin
1.A.4.2.2,CHEBI3473;cation
1.A.1.29.1,CHEBI8345;potassium(1+)
9.A.18.1.2,CHEBI7990;peptideCHEBI3139;bleomycin A2
2.A.49.6.2,CHEBI3731;chloride
1.C.85.1.3,CHEBI25367;molecule
2.A.95.1.1,CHEBI22582;antimicrobial agent
1.A.30.1.7,CHEBI9175;sodium(1+)CHEBI24636;proton
2.A.8.1.8,CHEBI24265;gluconate
1.C.40.1.4,CHEBI25367;molecule
2.A.37.1.1,CHEBI8345;potassium(1+)
1.A.8.8.4,CHEBI5585;water
1.B.1.1.8,CHEBI69437;orobol
1.C.30.1.5,CHEBI5585;waterCHEBI25367;moleculeCHEBI53369;polyelectrolyte macromolecule
9.B.157.1.1,CHEBI5140;folic acid
2.A.49.9.2,CHEBI5113;fluorideCHEBI5584;hydron
1.B.163.1.6,CHEBI24870;ion
2.A.69.3.2,CHEBI15595;malate(2-)
2.A.1.3.35,CHEBI29570;daptomycinCHEBI6827;methicillin
1.E.64.1.1,CHEBI25367;molecule
2.A.7.3.58,CHEBI29987;glutamate(2-)CHEBI29995;aspartate(2-)CHEBI5432;glutamine
2.A.43.2.10,CHEBI2642;alpha-amino acid
2.A.1.82.3,CHEBI32544;nicotinateCHEBI2359;ATPCHEBI5234;GTPCHEBI7422;NAD(+)
2.A.1.2.76,CHEBI23380;copper(2+)CHEBI49552;copper(1+)
1.A.17.1.3,CHEBI3731;chloride
9.A.27.1.1,CHEBI8526;protein polypeptide chain
3.A.3.8.19,"CHEBI75283;miltefosineCHEBI8128;1,2-diacyl-sn-glycero-3-phosphocholine(1+)CHEBI8129;phosphatidylethanolamine"
1.B.33.3.12,CHEBI14911;protein
